,PUBCHEM_SUBSTANCE_ID,PUBCHEM_EXT_DATASOURCE_REGID,smiles,smiles2
16087,87570275,G0061,O=C1CCC(C(=O)O)N1,N[C@@H](CCC(=O)NC(CSSCC(NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
16088,87570274,G0060,Cl.N[C@@H](CCC(=O)O)C(=O)O,N#CCCCC#N
16089,87570273,G0059,N[C@@H](CCC(=O)O)C(=O)O,O=C1CCCC(=O)O1
16090,87570272,G0058,NC(CCC(=O)O)C(=O)O,O=C([O-])CCCC(=O)[O-]
16091,87570271,G0057,N[C@H](CCC(=O)O)C(=O)O,O=C(O)CCCC(=O)O
16092,87570270,G0055,O=C1O[C@@H]2[C@@H](O)C(O)O[C@@H]2[C@@H]1O,O=CCCCC=O
16093,87570269,G0053,O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[K+].[K+],O=CCCCC=O
16095,87570266,G0048,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,N[C@@H](CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O
16096,87570265,G0047,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,NC(=O)CC[C@H](N)C(=O)O
16097,87570264,G0045,Cl.N[C@@H](/C=N\O)[C@@H](O)[C@H](O)[C@H](O)CO,NC(=O)CCC(N)C(=O)O
16098,87570263,G0044,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,O=C1CCC(C(=O)O)N1
16099,87570262,G0042,N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,N[C@@H](CCC(=O)O)C(=O)O
16100,87570261,G0041,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+],N[C@@H](CCC(=O)O)C(=O)O
16101,87570260,G0040,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],NC(CCC(=O)O)C(=O)O
16102,87570259,G0039,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,N[C@H](CCC(=O)O)C(=O)O
16103,87570258,G0038,,O=C1O[C@@H]2[C@@H](O)C(O)O[C@@H]2[C@@H]1O
16104,87570257,G0037,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
16105,87570256,G0036,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
16106,87570255,G0035,,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
16107,87570254,G0031,,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
16108,87570253,G0030,NNC(=O)C[n+]1ccccc1.[Cl-],N[C@@H](/C=N\O)[C@@H](O)[C@H](O)[C@H](O)CO
16109,87570252,G0029,C=C1C[C@]23CC1(O)CC[C@@H]2[C@@]12C=C[C@@H](O)[C@](C)(C(=O)O1)C2[C@H]3C(=O)O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
16110,87570251,G0028,CC(=O)OC/C=C(\C)CCC=C(C)C,N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO
16111,87570250,G0027,CC(C)=CCC/C(C)=C/CO,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
16112,87570249,G0026,OC[C@H]1O[C@@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
16113,87570248,G0022,N=C(N)N.NS(=O)(=O)O,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
16115,87570246,G0019,CCCCCCCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
16116,87570245,G0018,CCCOC(=O)c1cc(O)c(O)c(O)c1,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
16119,87570242,G0015,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,NNC(=O)C[n+]1ccccc1
16120,87570241,G0014,COc1cc(C(=O)O)cc(OC)c1O,C=C1C[C@]23CC1(O)CC[C@@H]2[C@@]12C=C[C@@H](O)[C@](C)(C(=O)O1)C2[C@H]3C(=O)O
16121,87570240,G0013,CCCCCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,CC(=O)OC/C=C(\C)CCC=C(C)C
16122,87570239,G0012,CC(C)CCOC(=O)c1cc(O)c(O)c(O)c1,CC(C)=CCC/C(C)=C/CO
16123,87570238,G0011,O=C(O)c1cc(O)c(O)c(O)c1,OC[C@H]1O[C@@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
16124,87570237,G0010,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,N=C(N)N
16125,87570236,G0008,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,CC(C)(C)C1=CC(=Cc2cc(C(C)(C)C)c([O])c(C(C)(C)C)c2)C=C(C(C)(C)C)C1=O
16126,87570235,G0007,Cl.N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,CCCCCCCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
16127,87570234,G0005,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,CCCOC(=O)c1cc(O)c(O)c(O)c1
16128,87570233,F0482,Fc1ccc(-c2ccccc2)cc1,COC(=O)c1cc(O)c(O)c(O)c1
16129,87570232,F0479,COc1ccc(F)cc1C#N,CCOC(=O)c1cc(O)c(O)c(O)c1
16130,87570231,F0478,Fc1ccc(CCCl)cc1,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
16131,87570230,F0476,O=C(O)CCCC(=O)c1ccc(F)cc1,COc1cc(C(=O)O)cc(OC)c1O
16132,87570229,F0473,COC(=O)c1ccc2cc(F)ccc2c1,CCCCCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
16133,87570228,F0472,COC(=O)CC(=O)c1ccc(F)cc1,CC(C)CCOC(=O)c1cc(O)c(O)c(O)c1
16134,87570227,F0470,C#Cc1ccc(F)cc1,O=C(O)c1cc(O)c(O)c(O)c1
16135,87570226,F0469,O=C(O)c1cc(F)ccc1O,O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
16136,87570225,F0468,COC(=O)c1ccoc1,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
16137,87570224,F0463,CCOC(=O)c1ccoc1,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O
16138,87570223,F0462,N#Cc1ccc(O)cc1F,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
16139,87570222,F0461,C=Cc1ccc(F)cc1,Fc1ccc(-c2ccccc2)cc1
16140,87570221,F0460,Cc1ccc(C(=O)C=Cc2ccc(F)cc2)cc1,COc1ccc(F)cc1C#N
16141,87570220,F0459,O=C(C=Cc1ccc(F)cc1)c1ccccc1,Fc1ccc(CCCl)cc1
16142,87570219,F0458,CCCCCCCCOC(=O)c1ccco1,O=C(O)CCCC(=O)c1ccc(F)cc1
16143,87570218,F0456,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,COC(=O)c1ccc2cc(F)ccc2c1
16144,87570217,F0455,C[C@@H](O)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COC(=O)CC(=O)c1ccc(F)cc1
16145,87570216,F0454,O=C(N[C@@H](CO)C(=O)O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(F)cc1
16146,87570215,F0453,O=C(O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=C(O)c1cc(F)ccc1O
16147,87570214,F0452,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COC(=O)c1ccoc1
16148,87570213,F0451,O=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,CCOC(=O)c1ccoc1
16149,87570212,F0450,CCC(=O)c1ccccc1F,N#Cc1ccc(O)cc1F
16150,87570211,F0449,CNc1ccccc1F,C=Cc1ccc(F)cc1
16151,87570210,F0448,O=Cc1ccc2c(c1)OCCOCCOCCOCCO2,Cc1ccc(C(=O)C=Cc2ccc(F)cc2)cc1
16152,87570209,F0447,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,O=C(C=Cc1ccc(F)cc1)c1ccccc1
16153,87570208,F0446,O=Cc1ccc(B(O)O)cc1,CCCCCCCCOC(=O)c1ccco1
16154,87570207,F0445,O=Cc1cccc(B(O)O)c1,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
16155,87570206,F0443,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,C[C@@H](O)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16156,87570205,F0441,COc1cc(F)c(C=O)cc1OC,O=C(N[C@@H](CO)C(=O)O)OCC1c2ccccc2-c2ccccc21
16157,87570204,F0440,Cc1ccc(N)cc1F,O=C(O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16158,87570203,F0439,F[Si](c1ccccc1)(c1ccccc1)c1ccccc1,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16159,87570202,F0438,OB(O)c1ccoc1,O=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2
16160,87570201,F0437,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCC(=O)c1ccccc1F
16161,87570200,F0436,COc1cc(F)ccc1O,CNc1ccccc1F
16162,87570199,F0435,CCOC(=O)CC(=O)c1ccc(F)cc1,O=Cc1ccc2c(c1)OCCOCCOCCOCCO2
16163,87570198,F0432,CC(O)c1ccc(F)cc1,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1
16164,87570197,F0431,Fc1ccc(CCBr)cc1,O=Cc1ccc(B(O)O)cc1
16165,87570196,F0429,Cc1cc(O)ccc1F,O=Cc1cccc(B(O)O)c1
16166,87570195,F0428,COc1ccc(F)cc1C=O,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
16167,87570194,F0427,Fc1ccc(-c2cc3ccccc3[nH]2)cc1,COc1cc(F)c(C=O)cc1OC
16168,87570193,F0426,Cc1ccc(F)c(C(=O)O)c1,Cc1ccc(N)cc1F
16169,87570192,F0425,O=C(/C=C/c1ccccc1)c1ccc(F)cc1,F[Si](c1ccccc1)(c1ccccc1)c1ccccc1
16170,87570191,F0424,Cc1ccc(C#N)cc1F,OB(O)c1ccoc1
16171,87570190,F0423,Oc1ccc(C#Cc2ccc(F)cc2)cc1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
16172,87570189,F0422,Fc1cccc(S)c1,COc1cc(F)ccc1O
16173,87570188,F0421,CCOC(=O)CNC=O,CCOC(=O)CC(=O)c1ccc(F)cc1
16174,87570187,F0420,Cc1nc2cc(F)ccc2o1,CC(O)c1ccc(F)cc1
16175,87570186,F0419,Fc1ccccc1S,Fc1ccc(CCBr)cc1
16176,87570185,F0418,CC(=O)c1ccc(O)cc1F,Cc1cc(O)ccc1F
16177,87570184,F0417,Nc1ccc(I)cc1F,COc1ccc(F)cc1C=O
16178,87570183,F0416,CCOC(OCC)c1ccc(/C=C/c2ccccc2)cc1,Fc1ccc(-c2cc3ccccc3[nH]2)cc1
16179,87570182,F0414,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Cc1ccc(F)c(C(=O)O)c1
16180,87570181,F0413,O=C(O)c1ccc(O)c(F)c1,O=C(/C=C/c1ccccc1)c1ccc(F)cc1
16181,87570180,F0412,O=Cc1ccc(/C=C/c2ccccc2)cc1,Cc1ccc(C#N)cc1F
16182,87570179,F0411,CCOC(=O)C(C)C=O,Oc1ccc(C#Cc2ccc(F)cc2)cc1
16183,87570178,F0410,O=C(O)CCCCOc1ccc(F)cc1,Fc1cccc(S)c1
16184,87570177,F0409,C=Cc1cccc(F)c1,CCOC(=O)CNC=O
16185,87570176,F0408,COc1cc(C#N)ccc1F,Cc1nc2cc(F)ccc2o1
16186,87570175,F0407,OB(O)c1ccccc1F,Fc1ccccc1S
16187,87570174,F0406,O=C(O)CC1=CC=CC1[Fe]C1C=CC=C1,CC(=O)c1ccc(O)cc1F
16188,87570173,F0405,Nc1cc(F)ccc1C(=O)O,Nc1ccc(I)cc1F
16189,87570172,F0404,OB(O)c1cccc(F)c1,CCOC(OCC)c1ccc(/C=C/c2ccccc2)cc1
16190,87570171,F0403,COC(=O)c1ccc(F)cc1,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
16191,87570170,F0402,Cc1cccc(C)c1F,O=C(O)c1ccc(O)c(F)c1
16192,87570169,F0401,COc1cc(C=O)ccc1F,O=Cc1ccc(/C=C/c2ccccc2)cc1
16193,87570168,F0400,O=Cc1ccc(O)c(C(=O)O)c1,CCOC(=O)C(C)C=O
16194,87570167,F0399,O=C(O)c1ccc(F)c([N+](=O)[O-])c1,O=C(O)CCCCOc1ccc(F)cc1
16195,87570166,F0398,Cc1cc(F)ccc1N,C=Cc1cccc(F)c1
16196,87570165,F0397,O=C(c1ccccc1)c1ccccc1F,COc1cc(C#N)ccc1F
16197,87570164,F0396,Nc1ccc(F)cc1C(=O)O,OB(O)c1ccccc1F
16198,87570163,F0395,CCOC(=O)c1ccccc1F,O=C(O)CC1=CC=CC1[Fe]C1C=CC=C1
16199,87570162,F0394,OB(O)c1ccco1,Nc1cc(F)ccc1C(=O)O
16200,87570161,F0393,Fc1ccc(S)cc1,OB(O)c1cccc(F)c1
16201,87570160,F0391,O=C(O)c1cc([N+](=O)[O-])ccc1F,COC(=O)c1ccc(F)cc1
16202,87570159,F0390,Fc1cccc(C(F)(F)F)c1,Cc1cccc(C)c1F
16203,87570158,F0389,Fc1ccccc1C(F)(F)F,COc1cc(C=O)ccc1F
16204,87570157,F0387,Cc1cc(F)ccc1O,O=Cc1ccc(O)c(C(=O)O)c1
16205,87570156,F0386,COc1ccc(C=O)c(F)c1,O=C(O)c1ccc(F)c([N+](=O)[O-])c1
16206,87570155,F0385,COc1ccc(F)cc1OC,Cc1cc(F)ccc1N
16207,87570154,F0383,COc1ccc(F)c(C=O)c1,O=C(c1ccccc1)c1ccccc1F
16208,87570153,F0382,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F,Nc1ccc(F)cc1C(=O)O
16209,87570152,F0381,O=[N+]([O-])c1ccc(O)c(F)c1,CCOC(=O)c1ccccc1F
16210,87570151,F0380,Nc1ccc(F)cc1[N+](=O)[O-],OB(O)c1ccco1
16211,87570150,F0379,O=C(O)CCC(=O)c1ccc(F)cc1,Fc1ccc(S)cc1
16212,87570149,F0378,NCCSCc1ccco1,O=C(O)c1cc([N+](=O)[O-])ccc1F
16213,87570148,F0377,Cc1cc(C2=CC(C)(C)CC(C)(C)C2)ccc1F,Fc1cccc(C(F)(F)F)c1
16214,87570147,F0376,O=C1CCc2cc(F)ccc21,Fc1ccccc1C(F)(F)F
16215,87570146,F0375,Cc1cccc(Oc2ccccc2F)c1,Cc1cc(F)ccc1O
16216,87570145,F0374,Cc1cccc(Oc2ccc(F)cc2)c1,COc1ccc(C=O)c(F)c1
16217,87570144,F0373,O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1,COc1ccc(F)cc1OC
16218,87570143,F0372,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.[Ca+2],COc1ccc(F)c(C=O)c1
16219,87570142,F0371,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,O=C(O)c1[nH]c(=O)[nH]c(=O)c1F
16220,87570141,F0370,OCc1cccc(F)c1,O=[N+]([O-])c1ccc(O)c(F)c1
16221,87570140,F0369,Fc1ccc2[nH]ccc2c1,Nc1ccc(F)cc1[N+](=O)[O-]
16222,87570139,F0368,Cl.NNc1ccccc1F,O=C(O)CCC(=O)c1ccc(F)cc1
16223,87570138,F0367,O=[N+]([O-])c1cc(F)ccc1O,NCCSCc1ccco1
16224,87570137,F0366,COc1ccc(C(C)=O)cc1F,Cc1cc(C2=CC(C)(C)CC(C)(C)C2)ccc1F
16225,87570136,F0365,Fc1ccc(OC(=S)Cl)cc1,O=C1CCc2cc(F)ccc21
16226,87570135,F0364,CC(=O)c1ccccc1F,Cc1cccc(Oc2ccccc2F)c1
16227,87570134,F0363,O=COCCc1ccccc1,Cc1cccc(Oc2ccc(F)cc2)c1
16228,87570133,F0362,ClC(Cl)(Cl)c1nc(/C=C/c2ccco2)nc(C(Cl)(Cl)Cl)n1,O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1
16229,87570132,F0361,OB(O)c1ccc(F)cc1,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1
16230,87570131,F0360,OCc1ccoc1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
16231,87570130,F0359,CCOC(=O)/C=C/C(=O)O,OCc1cccc(F)c1
16232,87570129,F0358,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,Fc1ccc2[nH]ccc2c1
16233,87570128,F0357,Fc1ccc(C(F)(F)F)cc1,NNc1ccccc1F
16234,87570127,F0356,N#CCOC=O,O=[N+]([O-])c1cc(F)ccc1O
16235,87570126,F0355,Cc1ccc(F)cc1C,COc1ccc(C(C)=O)cc1F
16236,87570125,F0354,O=Cc1ccoc1,Fc1ccc(OC(=S)Cl)cc1
16237,87570124,F0353,O=C(O)c1cccc(F)c1C(=O)O,CC(=O)c1ccccc1F
16238,87570123,F0352,Fc1ccc2cc[nH]c2c1,O=COCCc1ccccc1
16239,87570122,F0351,COC(=O)/C=C/C=O,ClC(Cl)(Cl)c1nc(/C=C/c2ccco2)nc(C(Cl)(Cl)Cl)n1
16240,87570121,F0350,COC(/C=C/C=O)OC,OB(O)c1ccc(F)cc1
16241,87570120,F0349,O=C1OC(=O)c2c(F)cccc21,OCc1ccoc1
16242,87570119,F0348,O=[N+]([O-])c1ccc(O)cc1F,CCOC(=O)/C=C/C(=O)O
16243,87570118,F0347,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C,F[N+]12CC[N+](CCl)(CC1)CC2
16244,87570117,F0346,Cc1cc(C)[n+](F)c(C)c1.F[B-](F)(F)F,Fc1ccc(C(F)(F)F)cc1
16245,87570116,F0344,F[B-](F)(F)F.F[n+]1c(Cl)cccc1Cl,N#CCOC=O
16246,87570115,F0343,F[B-](F)(F)F.F[n+]1ccccc1,Cc1ccc(F)cc1C
16247,87570114,F0342,F[n+]1c(Cl)cccc1Cl.O=S(=O)([O-])C(F)(F)F,O=Cc1ccoc1
16248,87570113,F0341,O=S(=O)(CF)c1ccccc1,O=C(O)c1cccc(F)c1C(=O)O
16249,87570112,F0340,CCOC(=O)C(F)P(=O)(OCC)OCC,Fc1ccc2cc[nH]c2c1
16250,87570111,F0339,O=CNCn1nnc2ccccc21,COC(=O)/C=C/C=O
16251,87570110,F0338,O=Cc1ccc(C(=O)O)o1,COC(/C=C/C=O)OC
16252,87570109,F0337,CCCCCCCCOc1ccc(C(=O)O)cc1F,O=C1OC(=O)c2c(F)cccc21
16253,87570108,F0336,O=Cc1ccc(C(=O)O)s1,O=[N+]([O-])c1ccc(O)cc1F
16254,87570107,F0335,O=S(=O)(c1ccccc1)N(F)S(=O)(=O)c1ccccc1,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
16255,87570105,F0333,O=Cc1ccc2c(c1)Cc1ccccc1-2,Cc1cc(C)[n+](F)c(C)c1
16256,87570104,F0332,Cc1cccc(F)c1C,F[n+]1c(Cl)cccc1Cl
16257,87570103,F0331,O=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],F[n+]1ccccc1
16258,87570102,F0330,O=C(O)CC1c2ccccc2-c2ccccc21,F[n+]1c(Cl)cccc1Cl
16259,87570101,F0329,COC(/C=C/C(OC)OC)OC,O=S(=O)(CF)c1ccccc1
16260,87570100,F0328,Cc1cc(C)[n+](F)c(C)c1.O=S(=O)([O-])C(F)(F)F,CCOC(=O)C(F)P(=O)(OCC)OCC
16261,87570099,F0327,F[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,O=CNCn1nnc2ccccc21
16262,87570098,F0325,COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12.[Na+].[Na+],O=Cc1ccc(C(=O)O)o1
16263,87570097,F0324,O=[N+]([O-])c1cc(C(F)(F)F)ccc1F,CCCCCCCCOc1ccc(C(=O)O)cc1F
16264,87570096,F0322,O=C1OC(=O)c2cc(F)ccc21,O=Cc1ccc(C(=O)O)s1
16265,87570095,F0321,N=c1[nH]c(=O)[nH]cc1F,O=S(=O)(c1ccccc1)N(F)S(=O)(=O)c1ccccc1
16266,87570094,F0320,O=C(O)CCC(=O)C1=CC=CC1[Fe]C1C=CC=C1,O=Cc1ccc2c(c1)Cc1ccccc1-2
16267,87570093,F0319,O=Cc1ccc(OCC(=O)O)cc1,Cc1cccc(F)c1C
16268,87570092,F0318,CC(=O)c1cc(F)ccc1O,O=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
16269,87570091,F0317,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,O=C(O)CC1c2ccccc2-c2ccccc21
16270,87570090,F0316,Cc1nc2cc(F)ccc2s1,COC(/C=C/C(OC)OC)OC
16271,87570089,F0315,Fc1ccc(C(Cl)Cl)cc1,Cc1cc(C)[n+](F)c(C)c1
16272,87570088,F0314,Fc1cccc(C(Br)Br)c1,F[n+]1ccccc1
16273,87570087,F0313,C1=CC([Fe]C2C=CC=C2C2=CCCC2)C=C1,COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12
16274,87570086,F0312,C1=CC([Fe]C2C=CC=C2C2=CCCCC2)C=C1,O=[N+]([O-])c1cc(C(F)(F)F)ccc1F
16275,87570085,F0311,COC(=O)C(F)(F)S(=O)(=O)F,O=C1OC(=O)c2cc(F)ccc21
16276,87570084,F0310,O=Cc1ccc(O)c(C=O)c1,N=c1[nH]c(=O)[nH]cc1F
16277,87570083,F0309,N#Cc1ccc(F)cc1C(F)(F)F,O=C(O)CCC(=O)C1=CC=CC1[Fe]C1C=CC=C1
16278,87570082,F0308,NC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=Cc1ccc(OCC(=O)O)cc1
16279,87570081,F0307,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cc(F)ccc1O
16280,87570080,F0306,NC(=O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O
16281,87570079,F0305,C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cc1nc2cc(F)ccc2s1
16282,87570078,F0304,O=C(O)c1ccoc1,Fc1ccc(C(Cl)Cl)cc1
16283,87570077,F0303,O=Cc1nccs1,Fc1cccc(C(Br)Br)c1
16284,87570076,F0302,CC(=O)Nc1cccc(F)c1,C1=CC([Fe]C2C=CC=C2C2=CCCC2)C=C1
16285,87570075,F0301,Cc1cc(F)ccc1[N+](=O)[O-],C1=CC([Fe]C2C=CC=C2C2=CCCCC2)C=C1
16286,87570074,F0300,Cc1ccc2cc(F)ccc2n1,COC(=O)C(F)(F)S(=O)(=O)F
16287,87570073,F0299,CC(C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=Cc1ccc(O)c(C=O)c1
16288,87570072,F0298,O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,N#Cc1ccc(F)cc1C(F)(F)F
16289,87570071,F0297,O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16290,87570070,F0296,CSCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21
16291,87570069,F0295,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,NC(=O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16292,87570068,F0294,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16293,87570067,F0293,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21,O=C(O)c1ccoc1
16294,87570066,F0292,Cc1ccc([N+](=O)[O-])cc1F,O=Cc1nccs1
16295,87570065,F0291,Cl.Fc1ccccc1N1CCNCC1,CC(=O)Nc1cccc(F)c1
16296,87570064,F0290,Fc1ccccc1C(Cl)(Cl)Cl,Cc1cc(F)ccc1[N+](=O)[O-]
16297,87570063,F0289,O=Cc1cc(C(F)(F)F)ccc1F,Cc1ccc2cc(F)ccc2n1
16298,87570062,F0288,Cl.Cl.Fc1ccc(N2CCNCC2)cc1,CC(C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16299,87570060,F0286,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC1[Fe]C1C=CC=C1.[Br-],O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
16300,87570059,F0284,CC(=O)Nc1ccc(F)cc1[N+](=O)[O-],O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21
16301,87570058,F0283,CCOC(=O)C(F)C(=O)OCC,CSCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16302,87570057,F0282,Oc1cccc(F)c1O,CC(C)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16303,87570055,F0280,OB(O)C1=CC=CC1[Fe]C1C=CC=C1,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
16304,87570054,F0279,NC(=O)c1ccc(F)cc1,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21
16305,87570053,F0278,NC(=O)c1ccccc1F,Cc1ccc([N+](=O)[O-])cc1F
